ID,Sector,Category
SPH04663,304,Regular
SPH04664,304,Regular
SPH04665,304,Regular
SPH04666,304,Regular
SPH04667,304,Regular
SPH04668,304,Regular
SPH04669,304,Regular
SPH04670,304,Regular
SPH04671,304,Regular
SPH04672,304,Regular
SPH04673,304,Regular
SPH04674,304,Regular
SPH04675,304,Regular
SPH04676,304,Regular
SPH04677,304,Regular
SPH04678,304,Regular
SPH04679,304,Regular
SPH04680,304,Regular
SPH04681,304,Regular
SPH04682,304,Regular
SPH04683,304,Regular
SPH04684,304,Regular
SPH04685,304,Regular
SPH04686,304,Regular
SPH04687,304,Regular
SPH04688,304,Regular
SPH04689,304,Regular
SPH04690,304,Regular
SPH04691,304,Regular
SPH04692,304,Regular
SPH04693,304,Regular
SPH04694,304,Regular
SPH04695,304,Regular
SPH04696,304,Regular
SPH04697,304,Regular
SPH04698,304,Regular
SPH04699,304,Regular
SPH04700,304,Regular
SPH04701,304,Regular
SPH04702,304,Regular
SPH04703,304,Regular
SPH04704,304,Regular
SPH04705,304,Regular
SPH04706,304,Regular
SPH04707,304,Regular
SPH04708,304,Regular
SPH04709,304,Regular
SPH04710,304,Regular
SPH04711,304,Regular
SPH04712,304,Regular
SPH04713,304,Regular
SPH04714,304,Regular
SPH04715,304,Regular
SPH04716,304,Regular
SPH04717,304,Regular
SPH04718,304,Regular
SPH04719,304,Regular
SPH04720,304,Regular
SPH04721,304,Regular
SPH04722,304,Regular
SPH04723,304,Regular
SPH04724,304,Regular
SPH04725,304,Regular
SPH04726,304,Regular
SPH04727,304,Regular
SPH04728,304,Regular
SPH04729,304,Regular
SPH04730,304,Regular
SPH04731,304,Regular
SPH04732,304,Regular
SPH04733,304,Regular
SPH04734,304,Regular
SPH04735,304,Regular
SPH04736,304,Regular
SPH04737,304,Regular
SPH04738,304,Regular
SPH04739,304,Regular
SPH04740,304,Regular
SPH04741,304,Regular
SPH04742,304,Regular
SPH04743,304,Regular
SPH04744,304,Regular
SPH04745,304,Regular
SPH04746,304,Regular
SPH04747,304,Regular
SPH04748,304,Regular
SPH04749,304,Regular
SPH04750,304,Regular
SPH04751,304,Regular
SPH04752,304,Regular
SPH04753,304,Regular
SPH04754,304,Regular
SPH04755,304,Regular
SPH04756,304,Regular
SPH04757,304,Regular
SPH04758,304,Regular
SPH04759,304,Regular
SPH04760,304,Regular
SPH04761,304,Regular
SPH04762,304,Regular
SPH04763,304,Regular
SPH04764,304,Regular
SPH04765,304,Regular
SPH04766,304,Regular
SPH04767,304,Regular
SPH04768,304,Regular
SPH04769,304,Regular
SPH04770,304,Regular
SPH04771,304,Regular
SPH04772,304,Regular
SPH04773,304,Regular
SPH04774,304,Regular
SPH04775,304,Regular
SPH04776,304,Regular
SPH04777,304,Regular
SPH04778,304,Regular
SPH04779,304,Regular
SPH04780,304,Regular
SPH04781,304,Regular
SPH04782,304,Regular
SPH04783,304,Regular
SPH04784,304,Regular
SPH04785,304,Regular
SPH04786,304,Regular
SPH04787,304,Regular
SPH04788,304,Regular
SPH04789,304,Regular
SPH04790,304,Regular
SPH04791,304,Regular
SPH04792,304,Regular
SPH04793,304,Regular
SPH04794,304,Regular
SPH04795,304,Regular
SPH04796,304,Regular
SPH04797,304,Regular
SPH04798,304,Regular
SPH04799,304,Regular
SPH04800,304,Regular
SPH04801,304,Regular
SPH04802,304,Regular
SPH04803,304,Regular
SPH04804,304,Regular
SPH04805,304,Regular
SPH04806,304,Regular
SPH04807,304,Regular
SPH04808,304,Regular
SPH04809,304,Regular
SPH04810,304,Regular
SPH04811,304,Regular
SPH04812,304,Regular
SPH04813,304,Regular
SPH04814,304,Regular
SPH04815,304,Regular
SPH04816,304,Regular
SPH04817,304,Regular
SPH04818,304,Regular
SPH04819,304,Regular
SPH04820,304,Regular
SPH04821,304,Regular
SPH04822,304,Regular
SPH04823,304,Regular
SPH04824,304,Regular
SPH04825,304,Regular
SPH04826,304,Regular
SPH04827,304,Regular
SPH04828,304,Regular
SPH04829,304,Regular
SPH04830,304,Regular
SPH04831,304,Regular
SPH04832,304,Regular
SPH04833,304,Regular
SPH04834,304,Regular
SPH04835,304,Regular
SPH04836,304,Regular
SPH04837,304,Regular
SPH04838,304,Regular
SPH04839,304,Regular
SPH04840,304,Regular
SPH04841,304,Regular
SPH04842,304,Regular
SPH04843,304,Regular
SPH04844,304,Regular
SPH04845,304,Regular
SPH04846,304,Regular
SPH04847,304,Regular
SPH04848,304,Regular
SPH04849,304,Regular
SPH04850,304,Regular
SPH04851,304,Regular
SPH04852,304,Regular
SPH04853,304,Regular
SPH04854,304,Regular
SPH04855,304,Regular
SPH04856,304,Regular
SPH04857,304,Regular
SPH04858,304,Regular
SPH04859,304,Regular
SPH04860,304,Regular
SPH04861,304,Regular
SPH04862,304,Regular
SPH04863,304,Regular
SPH04864,304,Regular
SPH04865,304,Regular
SPH04866,304,Regular
SPH04867,304,Regular
SPH04868,304,Regular
SPH04869,304,Regular
SPH04870,304,Regular
SPH04871,304,Regular
SPH04872,304,Regular
SPH05765,308,Regular
SPH05766,308,Regular
SPH05767,308,Regular
SPH05768,308,Regular
SPH05769,308,Regular
SPH05770,308,Regular
SPH05771,308,Regular
SPH05772,308,Regular
SPH05773,308,Regular
SPH05774,308,Regular
SPH05775,308,Regular
SPH05776,308,Regular
SPH05777,308,Regular
SPH05778,308,Regular
SPH05779,308,Regular
SPH05780,308,Regular
SPH05781,308,Regular
SPH05782,308,Regular
SPH05783,308,Regular
SPH05784,308,Regular
SPH05785,308,Regular
SPH05786,308,Regular
SPH05787,308,Regular
SPH05788,308,Regular
SPH05789,308,Regular
SPH05790,308,Regular
SPH05791,308,Regular
SPH05792,308,Regular
SPH05793,308,Regular
SPH05794,308,Regular
SPH05795,308,Regular
SPH05796,308,Regular
SPH05797,308,Regular
SPH05798,308,Regular
SPH05799,308,Regular
SPH05800,308,Regular
SPH05801,308,Regular
SPH05802,308,Regular
SPH05803,308,Regular
SPH05804,308,Regular
SPH05805,308,Regular
SPH05806,308,Regular
SPH05807,308,Regular
SPH05808,308,Regular
SPH05809,308,Regular
SPH05810,308,Regular
SPH05811,308,Regular
SPH05812,308,Regular
SPH05813,308,Regular
SPH05814,308,Regular
SPH05815,308,Regular
SPH05816,308,Regular
SPH05817,308,Regular
SPH05818,308,Regular
SPH05819,308,Regular
SPH05820,308,Regular
SPH05821,308,Regular
SPH05822,308,Regular
SPH05823,308,Regular
SPH05824,308,Regular
SPH05825,308,Regular
SPH05826,308,Regular
SPH05827,308,Regular
SPH05828,308,Regular
SPH05829,308,Regular
SPH05830,308,Regular
SPH05831,308,Regular
SPH05832,308,Regular
SPH05833,308,Regular
SPH05834,308,Regular
SPH05835,308,Regular
SPH05836,308,Regular
SPH05837,308,Regular
SPH05838,308,Regular
SPH05839,308,Regular
SPH05840,308,Regular
SPH05841,308,Regular
SPH05842,308,Regular
SPH05843,308,Regular
SPH05844,308,Regular
SPH05845,308,Regular
SPH05846,308,Regular
SPH05847,308,Regular
SPH05848,308,Regular
SPH05849,308,Regular
SPH05850,308,Regular
SPH05851,308,Regular
SPH05852,308,Regular
SPH05853,308,Regular
SPH05854,308,Regular
SPH05855,308,Regular
SPH05856,308,Regular
SPH05857,308,Regular
SPH05858,308,Regular
SPH05859,308,Regular
SPH05860,308,Regular
SPH05861,308,Regular
SPH05862,308,Regular
SPH05863,308,Regular
SPH05864,308,Regular
SPH05865,308,Regular
SPH05866,308,Regular
SPH05867,308,Regular
SPH05868,308,Regular
SPH05869,308,Regular
SPH05870,308,Regular
SPH05871,308,Regular
SPH05872,308,Regular
SPH05873,308,Regular
SPH05874,308,Regular
SPH05875,308,Regular
SPH05876,308,Regular
SPH05877,308,Regular
SPH05878,308,Regular
SPH05879,308,Regular
SPH05880,308,Regular
SPH05881,308,Regular
SPH05882,308,Regular
SPH05883,308,Regular
SPH05884,308,Regular
SPH05885,308,Regular
SPH05886,308,Regular
SPH05887,308,Regular
SPH05888,308,Regular
SPH05889,308,Regular
SPH05890,308,Regular
SPH05891,308,Regular
SPH05892,308,Regular
SPH05893,308,Regular
SPH05894,308,Regular
SPH05895,308,Regular
SPH05896,308,Regular
SPH05897,308,Regular
SPH05898,308,Regular
SPH05899,308,Regular
SPH05900,308,Regular
SPH05901,308,Regular
SPH05902,308,Regular
SPH05903,308,Regular
SPH05904,308,Regular
SPH05905,308,Regular
SPH05906,308,Regular
SPH05907,308,Regular
SPH05908,308,Regular
SPH05909,308,Regular
SPH05910,308,Regular
SPH05911,308,Regular
SPH05912,308,Regular
SPH05913,308,Regular
SPH05914,308,Regular
SPH05915,308,Regular
SPH05916,308,Regular
SPH05917,308,Regular
SPH05918,308,Regular
SPH05919,308,Regular
SPH05920,308,Regular
SPH05921,308,Regular
SPH05922,308,Regular
SPH05923,308,Regular
SPH05924,308,Regular
SPH05925,308,Regular
SPH05926,308,Regular
SPH05927,308,Regular
SPH05928,308,Regular
SPH05929,308,Regular
SPH05930,308,Regular
SPH05931,308,Regular
SPH05932,308,Regular
SPH05933,308,Regular
SPH05934,308,Regular
SPH05935,308,Regular
SPH05936,308,Regular
SPH05937,308,Regular
SPH05938,308,Regular
SPH05939,308,Regular
SPH05940,308,Regular
SPH05941,308,Regular
SPH05942,308,Regular
SPH05943,308,Regular
SPH05944,308,Regular
SPH05945,308,Regular
SPH05946,308,Regular
SPH05947,308,Regular
SPH05948,308,Regular
SPH05949,308,Regular
SPH05950,308,Regular
SPH05951,308,Regular
SPH05952,308,Regular
SPH05953,308,Regular
SPH05954,308,Regular
SPH05955,308,Regular
SPH05956,308,Regular
SPH05957,308,Regular
SPH05958,308,Regular
SPH05959,308,Regular
SPH05960,308,Regular
SPH05961,308,Regular
SPH05962,308,Regular
SPH05963,308,Regular
SPH05964,308,Regular
SPH05965,308,Regular
SPH05966,308,Regular
SPH05967,308,Regular
SPH05968,308,Regular
SPH05969,308,Regular
SPH05970,308,Regular
SPH05971,308,Regular
SPH05972,308,Regular
SPH05973,308,Regular
SPH05974,308,Regular
SPH05975,308,Regular
SPH05976,308,Regular
SPH05977,308,Regular
SPH05978,308,Regular
SPH05979,308,Regular
SPH05980,308,Regular
SPH05981,308,Regular
SPH05982,308,Regular
SPH05983,308,Regular
SPH05984,308,Regular
SPH05985,308,Regular
SPH05986,308,Regular
SPH05987,308,Regular
SPH05988,308,Regular
SPH05989,308,Regular
SPH05990,308,Regular
SPH05991,308,Regular
SPH05992,308,Regular
SPH05993,308,Regular
SPH05994,308,Regular
SPH05995,308,Regular
SPH05996,308,Regular
SPH05997,308,Regular
SPH05998,308,Regular
SPH05999,308,Regular
SPH06000,308,Regular
SPH06001,308,Regular
SPH06002,308,Regular
SPH06003,308,Regular
SPH06004,308,Regular
SPH06005,308,Regular
SPH06006,308,Regular
SPH06007,308,Regular
SPH06008,308,Regular
SPH06009,308,Regular
SPH06010,308,Regular
SPH06011,308,Regular
SPH06012,308,Regular
SPH06013,308,Regular
SPH06014,308,Regular
SPH06015,308,Regular
SPH06016,308,Regular
SPH06017,308,Regular
SPH06018,308,Regular
SPH06019,308,Regular
SPH06020,308,Regular
SPH06021,308,Regular
SPH06022,308,Regular
SPH06023,308,Regular
SPH06024,308,Regular
SPH06025,308,Regular
SPH06026,308,Regular
SPH06027,308,Regular
SPH06028,308,Regular
SPH06029,308,Regular
SPH06030,308,Regular
SPH06031,308,Regular
SPH06032,308,Regular
SPH06033,308,Regular
SPH06034,308,Regular
SPH06035,308,Regular
SPH06036,308,Regular
SPH06037,308,Regular
SPH06038,308,Regular
SPH06039,308,Regular
SPH06040,308,Regular
SPH06041,308,Regular
SPH06042,308,Regular
SPH06043,308,Regular
SPH06044,308,Regular
SPH06045,308,Regular
SPH06046,308,Regular
SPH06047,308,Regular
SPH06048,308,Regular
SPH06049,308,Regular
SPH06050,308,Regular
SPH06051,308,Regular
SPH06052,308,Regular
SPH06053,308,Regular
SPH06054,308,Regular
SPH06055,308,Regular
SPH06056,308,Regular
SPH06057,308,Regular
SPH06058,308,Regular
SPH06059,308,Regular
SPH06060,308,Regular
SPH06061,308,Regular
SPH06062,308,Regular
SPH06063,308,Regular
SPH06064,308,Regular
SPH06065,308,Regular
SPH06066,308,Regular
SPH06067,308,Regular
SPH06068,308,Regular
SPH06069,308,Regular
SPH06070,308,Regular
SPH06071,308,Regular
SPH06072,308,Regular
SPH06073,308,Regular
SPH06074,308,Regular
SPH06075,308,Regular
SPH06076,308,Regular
SPH06077,308,Regular
SPH06078,308,Regular
SPH06079,308,Regular
SPH06080,308,Regular
SPH06081,308,Regular
SPH06082,308,Regular
SPH06083,308,Regular
SPH06084,308,Regular
SPH06085,308,Regular
SPH06086,308,Regular
SPH06087,308,Regular
SPH06088,308,Regular
SPH06089,308,Regular
SPH06090,308,Regular
SPH06091,308,Regular
SPH06092,308,Regular
SPH06093,308,Regular
SPH06094,308,Regular
SPH06095,308,Regular
SPH06096,308,Regular
SPH06097,308,Regular
SPH06098,308,Regular
SPH06099,308,Regular
SPH06100,308,Regular
SPH06101,308,Regular
SPH06102,308,Regular
SPH06103,308,Regular
SPH06104,308,Regular
SPH06105,308,Regular
SPH06106,308,Regular
SPH06107,308,Regular
SPH06108,308,Regular
SPH06109,308,Regular
SPH06110,308,Regular
SPH06111,308,Regular
SPH06112,308,Regular
SPH06113,308,Regular
SPH06114,308,Regular
SPH06115,308,Regular
SPH06116,308,Regular
SPH06117,308,Regular
SPH06118,308,Regular
SPH06119,308,Regular
SPH06120,308,Regular
SPH06121,308,Regular
SPH06122,308,Regular
SPH06123,308,Regular
SPH06124,308,Regular
SPH06125,308,Regular
SPH06126,308,Regular
SPH06127,308,Regular
SPH06128,308,Regular
SPH06129,308,Regular
SPH06130,308,Regular
SPH06131,308,Regular
SPH06132,308,Regular
SPH06133,308,Regular
SPH06134,308,Regular
SPH06135,308,Regular
SPH06136,308,Regular
SPH06137,308,Regular
SPH06138,308,Regular
SPH06139,308,Regular
SPH06140,308,Regular
SPH06141,308,Regular
SPH06142,308,Regular
SPH06143,308,Regular
SPH06144,308,Regular
SPH06145,308,Regular
SPH06146,308,Regular
SPH06147,308,Regular
SPH06148,308,Regular
SPH06149,308,Regular
SPH06150,308,Regular
SPH06151,308,Regular
SPH06152,308,Regular
SPH06153,308,Regular
SPH06154,308,Regular
SPH06155,308,Regular
SPH06156,308,Regular
SPH06157,308,Regular
SPH06158,308,Regular
SPH06159,308,Regular
SPH06160,308,Regular
SPH06161,308,Regular
SPH06162,308,Regular
SPH04873,404,Regular
SPH04874,404,Regular
SPH04875,404,Regular
SPH04876,404,Regular
SPH04877,404,Regular
SPH04878,404,Regular
SPH04879,404,Regular
SPH04880,404,Regular
SPH04881,404,Regular
SPH04882,404,Regular
SPH04883,404,Regular
SPH04884,404,Regular
SPH04885,404,Regular
SPH04886,404,Regular
SPH04887,404,Regular
SPH04888,404,Regular
SPH04889,404,Regular
SPH04890,404,Regular
SPH04891,404,Regular
SPH04892,404,Regular
SPH04893,404,Regular
SPH04894,404,Regular
SPH04895,404,Regular
SPH04896,404,Regular
SPH04897,404,Regular
SPH04898,404,Regular
SPH04899,404,Regular
SPH04900,404,Regular
SPH04901,404,Regular
SPH04902,404,Regular
SPH04903,404,Regular
SPH04904,404,Regular
SPH04905,404,Regular
SPH04906,404,Regular
SPH04907,404,Regular
SPH04908,404,Regular
SPH04909,404,Regular
SPH04910,404,Regular
SPH04911,404,Regular
SPH04912,404,Regular
SPH04913,404,Regular
SPH04914,404,Regular
SPH04915,404,Regular
SPH04916,404,Regular
SPH04917,404,Regular
SPH04918,404,Regular
SPH04919,404,Regular
SPH04920,404,Regular
SPH04921,404,Regular
SPH04922,404,Regular
SPH04923,404,Regular
SPH04924,404,Regular
SPH04925,404,Regular
SPH04926,404,Regular
SPH04927,404,Regular
SPH04928,404,Regular
SPH04929,404,Regular
SPH04930,404,Regular
SPH04931,404,Regular
SPH04932,404,Regular
SPH04933,404,Regular
SPH04934,404,Regular
SPH04935,404,Regular
SPH04936,404,Regular
SPH04937,404,Regular
SPH04938,404,Regular
SPH04939,404,Regular
SPH04940,404,Regular
SPH04941,404,Regular
SPH04942,404,Regular
SPH04943,404,Regular
SPH04944,404,Regular
SPH04945,404,Regular
SPH04946,404,Regular
SPH04947,404,Regular
SPH04948,404,Regular
SPH04949,404,Regular
SPH04950,404,Regular
SPH04951,404,Regular
SPH04952,404,Regular
SPH04953,404,Regular
SPH04954,404,Regular
SPH04955,404,Regular
SPH04956,404,Regular
SPH04957,404,Regular
SPH04958,404,Regular
SPH04959,404,Regular
SPH04960,404,Regular
SPH04961,404,Regular
SPH04962,404,Regular
SPH04963,404,Regular
SPH04964,404,Regular
SPH04965,404,Regular
SPH04966,404,Regular
SPH04967,404,Regular
SPH04968,404,Regular
SPH04969,404,Regular
SPH04970,404,Regular
SPH04971,404,Regular
SPH04972,404,Regular
SPH04973,404,Regular
SPH04974,404,Regular
SPH04975,404,Regular
SPH04976,404,Regular
SPH04977,404,Regular
SPH04978,404,Regular
SPH04979,404,Regular
SPH04980,404,Regular
SPH04981,404,Regular
SPH04982,404,Regular
SPH04983,404,Regular
SPH04984,404,Regular
SPH04985,404,Regular
SPH04986,404,Regular
SPH04987,404,Regular
SPH04988,404,Regular
SPH04989,404,Regular
SPH04990,404,Regular
SPH04991,404,Regular
SPH04992,404,Regular
SPH04993,404,Regular
SPH04994,404,Regular
SPH04995,404,Regular
SPH04996,404,Regular
SPH04997,404,Regular
SPH04998,404,Regular
SPH04999,404,Regular
SPH05000,404,Regular
SPH05001,404,Regular
SPH05002,404,Regular
SPH05003,404,Regular
SPH05004,404,Regular
SPH05005,404,Regular
SPH05006,404,Regular
SPH05007,404,Regular
SPH05008,404,Regular
SPH05009,404,Regular
SPH05010,404,Regular
SPH05011,404,Regular
SPH05012,404,Regular
SPH05013,404,Regular
SPH05014,404,Regular
SPH05015,404,Regular
SPH05016,404,Regular
SPH05017,404,Regular
SPH05018,404,Regular
SPH05019,404,Regular
SPH05020,404,Regular
SPH05021,404,Regular
SPH05022,404,Regular
SPH05023,404,Regular
SPH05024,404,Regular
SPH05025,404,Regular
SPH05026,404,Regular
SPH05027,404,Regular
SPH05028,404,Regular
SPH05029,404,Regular
SPH05030,404,Regular
SPH05031,404,Regular
SPH05032,404,Regular
SPH05033,404,Regular
SPH05034,404,Regular
SPH05035,404,Regular
SPH05036,404,Regular
SPH05037,404,Regular
SPH05038,404,Regular
SPH05039,404,Regular
SPH05040,404,Regular
SPH05041,404,Regular
SPH05042,404,Regular
SPH05043,404,Regular
SPH05044,404,Regular
SPH05045,404,Regular
SPH05046,404,Regular
SPH05047,404,Regular
SPH05048,404,Regular
SPH05049,404,Regular
SPH05050,404,Regular
SPH05051,404,Regular
SPH05052,404,Regular
SPH05053,404,Regular
SPH05054,404,Regular
SPH05055,404,Regular
SPH05056,404,Regular
SPH05057,404,Regular
SPH05058,404,Regular
SPH05059,404,Regular
SPH05060,404,Regular
SPH05061,404,Regular
SPH05062,404,Regular
SPH05063,404,Regular
SPH05064,404,Regular
SPH05065,404,Regular
SPH05066,404,Regular
SPH05067,404,Regular
SPH05068,404,Regular
SPH05069,404,Regular
SPH05070,404,Regular
SPH05071,404,Regular
SPH05072,404,Regular
SPH05073,404,Regular
SPH05074,404,Regular
SPH05075,404,Regular
SPH05076,404,Regular
SPH05077,404,Regular
SPH05078,404,Regular
SPH05079,404,Regular
SPH05080,404,Regular
SPH05081,404,Regular
SPH05082,404,Regular
SPH05083,404,Regular
SPH05084,404,Regular
SPH05085,404,Regular
SPH05086,404,Regular
SPH05087,404,Regular
SPH05088,404,Regular
SPH05089,404,Regular
SPH05090,404,Regular
SPH05091,404,Regular
SPH05092,404,Regular
SPH05093,404,Regular
SPH05094,404,Regular
SPH05095,404,Regular
SPH05096,404,Regular
SPH05097,404,Regular
SPH05098,404,Regular
SPH05099,404,Regular
SPH05100,404,Regular
SPH05101,404,Regular
SPH05102,404,Regular
SPH05103,404,Regular
SPH05104,404,Regular
SPH05105,404,Regular
SPH05106,404,Regular
SPH05107,404,Regular
SPH05108,404,Regular
SPH05109,404,Regular
SPH05110,404,Regular
SPH05111,404,Regular
SPH05112,404,Regular
SPH05113,404,Regular
SPH05114,404,Regular
SPH05115,404,Regular
SPH05116,404,Regular
SPH05117,404,Regular
SPH05118,404,Regular
SPH05119,404,Regular
SPH05120,404,Regular
SPH05121,404,Regular
SPH05122,404,Regular
SPH05123,404,Regular
SPH05124,404,Regular
SPH05125,404,Regular
SPH05126,404,Regular
SPH05127,404,Regular
SPH05128,404,Regular
SPH05129,404,Regular
SPH05130,404,Regular
SPH05131,404,Regular
SPH05132,404,Regular
SPH05133,404,Regular
SPH05134,404,Regular
SPH05135,404,Regular
SPH05136,404,Regular
SPH05137,404,Regular
SPH05138,404,Regular
SPH05139,404,Regular
SPH05140,404,Regular
SPH05141,404,Regular
SPH05142,404,Regular
SPH05143,404,Regular
SPH05144,404,Regular
SPH05145,404,Regular
SPH05146,404,Regular
SPH05147,404,Regular
SPH05148,404,Regular
SPH05149,404,Regular
SPH05150,404,Regular
SPH05151,404,Regular
SPH05152,404,Regular
SPH05153,404,Regular
SPH05154,404,Regular
SPH05155,404,Regular
SPH05156,404,Regular
SPH05157,404,Regular
SPH05158,404,Regular
SPH05159,404,Regular
SPH05160,404,Regular
SPH05161,404,Regular
SPH05162,404,Regular
SPH05163,404,Regular
SPH05164,404,Regular
SPH05165,404,Regular
SPH05166,404,Regular
SPH05167,404,Regular
SPH05168,404,Regular
SPH05169,404,Regular
SPH05170,404,Regular
SPH05171,404,Regular
SPH05172,404,Regular
SPH05173,404,Regular
SPH05174,404,Regular
SPH05175,404,Regular
SPH05176,404,Regular
SPH05177,404,Regular
SPH05178,404,Regular
SPH05179,404,Regular
SPH05180,404,Regular
SPH05181,404,Regular
SPH05182,404,Regular
SPH05183,404,Regular
SPH05184,404,Regular
SPH05185,404,Regular
SPH05186,404,Regular
SPH05187,404,Regular
SPH05188,404,Regular
SPH05189,404,Regular
SPH05190,404,Regular
SPH05191,404,Regular
SPH05192,404,Regular
SPH05193,404,Regular
SPH05194,404,Regular
SPH05195,404,Regular
SPH05196,404,Regular
SPH05197,404,Regular
SPH05198,404,Regular
SPH05199,404,Regular
SPH05200,404,Regular
SPH05201,404,Regular
SPH05202,404,Regular
SPH05203,404,Regular
SPH05204,404,Regular
SPH05205,404,Regular
SPH05206,404,Regular
SPH05207,404,Regular
SPH05208,404,Regular
SPH05209,404,Regular
SPH05210,404,Regular
SPH05211,404,Regular
SPH05212,404,Regular
SPH05213,404,Regular
SPH05214,404,Regular
SPH05215,404,Regular
SPH05216,404,Regular
SPH05217,404,Regular
SPH05218,404,Regular
SPH05219,404,Regular
SPH05220,404,Regular
SPH05221,404,Regular
SPH05222,404,Regular
SPH05223,404,Regular
SPH05224,404,Regular
SPH05225,404,Regular
SPH05226,404,Regular
SPH05227,404,Regular
SPH05228,404,Regular
SPH05229,404,Regular
SPH05230,404,Regular
SPH05231,404,Regular
SPH05232,404,Regular
SPH05233,404,Regular
SPH05234,404,Regular
SPH05235,404,Regular
SPH05236,404,Regular
SPH05237,404,Regular
SPH05238,404,Regular
SPH05239,404,Regular
SPH05240,404,Regular
SPH05241,404,Regular
SPH05242,404,Regular
SPH05243,404,Regular
SPH05244,404,Regular
SPH05245,404,Regular
SPH05246,404,Regular
SPH05247,404,Regular
SPH05248,404,Regular
SPH05249,404,Regular
SPH05250,404,Regular
SPH05251,404,Regular
SPH05252,404,Regular
SPH05253,404,Regular
SPH05254,404,Regular
SPH05255,404,Regular
SPH05256,404,Regular
SPH05257,404,Regular
SPH05258,404,Regular
SPH05259,404,Regular
SPH05260,404,Regular
SPH05261,404,Regular
SPH05262,404,Regular
SPH05263,404,Regular
SPH05264,404,Regular
SPH05265,404,Regular
SPH05266,404,Regular
SPH05267,404,Regular
SPH05268,404,Regular
SPH05269,404,Regular
SPH05270,404,Regular
SPH05271,404,Regular
SPH05272,404,Regular
SPH05273,404,Regular
SPH05274,404,Regular
SPH05275,404,Regular
SPH05276,404,Regular
SPH05277,404,Regular
SPH05278,404,Regular
SPH05279,404,Regular
SPH05280,404,Regular
SPH05281,404,Regular
SPH05282,404,Regular
SPH05283,404,Regular
SPH05284,404,Regular
SPH05285,404,Regular
SPH05286,404,Regular
SPH05287,404,Regular
SPH05288,404,Regular
SPH05289,404,Regular
SPH05290,404,Regular
SPH05291,404,Regular
SPH05292,404,Regular
SPH05293,404,Regular
SPH05294,404,Regular
SPH05295,404,Regular
SPH05296,404,Regular
SPH05297,404,Regular
SPH05298,404,Regular
SPH05299,404,Regular
SPH05300,404,Regular
SPH05301,404,Regular
SPH05302,404,Regular
SPH05303,404,Regular
SPH05304,404,Regular
SPH05305,404,Regular
SPH05306,404,Regular
SPH05307,404,Regular
SPH05308,404,Regular
SPH05309,404,Regular
SPH05310,404,Regular
SPH05311,404,Regular
SPH05312,404,Regular
SPH05313,404,Regular
SPH05314,404,Regular
SPH05315,404,Regular
SPH05316,404,Regular
SPH05317,404,Regular
SPH05318,404,Regular
SPH05319,408,Regular
SPH05320,408,Regular
SPH05321,408,Regular
SPH05322,408,Regular
SPH05323,408,Regular
SPH05324,408,Regular
SPH05325,408,Regular
SPH05326,408,Regular
SPH05327,408,Regular
SPH05328,408,Regular
SPH05329,408,Regular
SPH05330,408,Regular
SPH05331,408,Regular
SPH05332,408,Regular
SPH05333,408,Regular
SPH05334,408,Regular
SPH05335,408,Regular
SPH05336,408,Regular
SPH05337,408,Regular
SPH05338,408,Regular
SPH05339,408,Regular
SPH05340,408,Regular
SPH05341,408,Regular
SPH05342,408,Regular
SPH05343,408,Regular
SPH05344,408,Regular
SPH05345,408,Regular
SPH05346,408,Regular
SPH05347,408,Regular
SPH05348,408,Regular
SPH05349,408,Regular
SPH05350,408,Regular
SPH05351,408,Regular
SPH05352,408,Regular
SPH05353,408,Regular
SPH05354,408,Regular
SPH05355,408,Regular
SPH05356,408,Regular
SPH05357,408,Regular
SPH05358,408,Regular
SPH05359,408,Regular
SPH05360,408,Regular
SPH05361,408,Regular
SPH05362,408,Regular
SPH05363,408,Regular
SPH05364,408,Regular
SPH05365,408,Regular
SPH05366,408,Regular
SPH05367,408,Regular
SPH05368,408,Regular
SPH05369,408,Regular
SPH05370,408,Regular
SPH05371,408,Regular
SPH05372,408,Regular
SPH05373,408,Regular
SPH05374,408,Regular
SPH05375,408,Regular
SPH05376,408,Regular
SPH05377,408,Regular
SPH05378,408,Regular
SPH05379,408,Regular
SPH05380,408,Regular
SPH05381,408,Regular
SPH05382,408,Regular
SPH05383,408,Regular
SPH05384,408,Regular
SPH05385,408,Regular
SPH05386,408,Regular
SPH05387,408,Regular
SPH05388,408,Regular
SPH05389,408,Regular
SPH05390,408,Regular
SPH05391,408,Regular
SPH05392,408,Regular
SPH05393,408,Regular
SPH05394,408,Regular
SPH05395,408,Regular
SPH05396,408,Regular
SPH05397,408,Regular
SPH05398,408,Regular
SPH05399,408,Regular
SPH05400,408,Regular
SPH05401,408,Regular
SPH05402,408,Regular
SPH05403,408,Regular
SPH05404,408,Regular
SPH05405,408,Regular
SPH05406,408,Regular
SPH05407,408,Regular
SPH05408,408,Regular
SPH05409,408,Regular
SPH05410,408,Regular
SPH05411,408,Regular
SPH05412,408,Regular
SPH05413,408,Regular
SPH05414,408,Regular
SPH05415,408,Regular
SPH05416,408,Regular
SPH05417,408,Regular
SPH05418,408,Regular
SPH05419,408,Regular
SPH05420,408,Regular
SPH05421,408,Regular
SPH05422,408,Regular
SPH05423,408,Regular
SPH05424,408,Regular
SPH05425,408,Regular
SPH05426,408,Regular
SPH05427,408,Regular
SPH05428,408,Regular
SPH05429,408,Regular
